Transaction_ID,Settlement_Amount,Settlement_Date,Settlement_Status
TXN102851,4669.80,2025-03-01,Settled
TXN102852,1162.82,2025-06-16,Settled
TXN102853,2789.83,2025-06-13,Settled
TXN102854,729.97,2025-04-08,Settled
TXN102855,3389.65,2025-02-25,Settled
TXN102856,967.26,2025-06-10,Settled
TXN102857,296.46,2025-02-02,Settled
TXN102858,4133.24,2025-01-05,Settled
TXN102859,1660.73,2025-01-05,Failed
TXN102860,587.19,2025-04-25,Settled
TXN102861,4177.82,2025-01-03,Settled
TXN102862,3823.87,2025-01-31,Settled
TXN102864,4560.68,2025-02-16,Failed
TXN102865,2471.67,2025-06-05,Settled
TXN102866,683.88,2025-05-13,Failed
TXN102867,353.66,2025-06-07,Settled
TXN102868,1626.28,2025-01-17,Settled
TXN102869,479.81,2025-02-22,Settled
TXN102870,2700.77,2025-02-24,Settled
TXN102871,121.77,2025-03-21,Settled
TXN102872,2246.63,2025-03-13,Settled
TXN102873,933.38,2025-06-09,Settled
TXN102874,1872.93,2025-02-24,Settled
TXN102875,3391.42,2025-01-15,Settled
TXN102876,1787.27,2025-03-20,Settled
TXN102877,1739.63,2025-01-30,Settled
TXN102878,4954.22,2025-02-06,Settled
TXN102879,3608.13,2025-04-14,Settled
TXN102880,2593.62,2025-02-02,Settled
TXN102881,2917.91,2025-06-02,Settled
TXN102882,3119.90,2025-01-03,Settled
TXN102883,171.65,2025-01-18,Settled
TXN102884,447.31,2025-02-12,Settled
TXN102885,3263.49,2025-05-15,Settled
TXN102886,1854.12,2025-02-15,Settled
TXN102887,324.45,2025-06-03,Settled
TXN102888,1550.70,2025-05-29,Settled
TXN102889,694.90,2025-03-01,Settled
TXN102890,4585.75,2025-01-10,Settled
TXN102891,1054.48,2025-06-24,Settled
TXN102892,761.27,2025-03-25,Settled
TXN102893,3149.54,2025-04-08,Settled
TXN102894,2616.33,2025-06-16,Settled
TXN102895,2900.87,2025-05-28,Settled
TXN102896,2207.94,2025-03-28,"In Progress"
TXN102897,2362.49,2025-05-22,Settled
TXN102898,3867.82,2025-06-05,Settled
TXN102899,1138.61,2025-04-16,Settled
TXN102900,2012.82,2025-04-14,Settled
TXN102901,4791.24,2025-01-04,Settled
TXN102902,990.43,2025-02-03,Settled
TXN102903,1504.18,2025-05-04,Settled
TXN102904,998.26,2025-06-03,Settled
TXN102905,151.45,2025-05-19,Settled
TXN102906,1385.66,2025-06-07,Settled
TXN102907,280.01,2025-05-26,Settled
TXN102908,815.69,2025-06-07,Settled
TXN102909,1845.28,2025-01-18,Settled
TXN102910,152.57,2025-03-16,Settled
TXN102911,3777.14,2025-03-07,Settled
TXN102912,3988.17,2025-01-19,Settled
TXN102913,2086.50,2025-01-21,Settled
TXN102914,4924.10,2025-05-03,Settled
TXN102915,3411.02,2025-01-17,Settled
TXN102916,3731.42,2025-06-11,Settled
TXN102917,1001.89,2025-03-20,Settled
TXN102918,4195.32,2025-05-04,Settled
TXN102919,4727.98,2025-02-08,Settled
TXN102920,1219.74,2025-06-14,Settled
TXN102921,3448.00,2025-03-25,Settled
TXN102922,3747.36,2025-05-12,Settled
TXN102923,1560.59,2025-01-17,Settled
TXN102924,2401.29,2025-01-25,Settled
TXN102925,532.82,2025-01-08,Settled
TXN102926,906.82,2025-04-28,Settled
TXN102927,354.77,2025-04-15,Settled
TXN102928,2822.82,2025-01-27,Settled
TXN102929,3145.05,2025-02-25,"In Progress"
TXN102930,4584.79,2025-06-08,Settled
TXN102931,2733.81,2025-03-13,Settled
TXN102932,1340.03,2025-01-25,Settled
TXN102933,344.39,2025-03-01,Settled
TXN102934,4430.52,2025-03-14,Settled
TXN102935,2420.35,2025-02-11,Settled
TXN102936,3699.74,2025-02-13,Settled
TXN102937,122.51,2025-01-01,Settled
TXN102938,2466.29,2025-04-10,Settled
TXN102939,1662.33,2025-04-22,Settled
TXN102940,200.14,2025-04-23,Settled
TXN102941,3889.58,2025-02-23,Settled
TXN102942,2588.86,2025-04-22,Settled
TXN102943,1699.24,2025-01-14,Settled
TXN102944,4038.70,2025-02-26,Settled
TXN102945,2262.27,2025-02-11,Settled
TXN102946,67.31,2025-02-17,Settled
TXN102947,4725.02,2025-03-09,Settled
TXN102948,1315.63,2025-06-03,Settled
TXN102949,4161.35,2025-01-14,Settled
TXN102950,4091.26,2025-06-17,Settled
TXN102951,853.75,2025-02-14,Settled
TXN102952,2396.31,2025-02-05,Settled
TXN102953,248.98,2025-06-24,Settled
TXN102954,1805.03,2025-01-03,Settled
TXN102955,3668.35,2025-05-02,Settled
TXN102956,1223.49,2025-03-11,Settled
TXN102957,629.78,2025-01-21,Settled
TXN102958,2560.26,2025-05-19,Settled
TXN102959,2708.08,2025-04-01,Settled
TXN102960,3395.35,2025-05-22,Settled
TXN102961,3807.73,2025-06-24,Settled
TXN102962,3494.26,2025-03-23,Settled
TXN102963,4234.79,2025-03-11,Settled
TXN102965,2870.35,2025-02-13,Settled
TXN102966,1832.47,2025-06-18,"In Progress"
TXN102967,4812.46,2025-04-07,"In Progress"
TXN102968,2229.38,2025-03-05,Settled
TXN102969,4800.58,2025-04-26,Settled
TXN102970,3856.87,2025-04-29,Settled
TXN102971,3606.40,2025-03-17,Settled
TXN102972,2483.24,2025-03-09,Settled
TXN102973,2244.72,2025-06-27,Settled
TXN102974,2656.41,2025-04-10,Settled
TXN102975,1503.48,2025-06-26,Settled
TXN102976,4527.32,2025-04-17,Settled
TXN102977,3981.94,2025-03-05,Settled
TXN102978,4016.91,2025-03-20,Settled
TXN102979,2194.11,2025-02-24,Settled
TXN102980,401.89,2025-02-02,Settled
TXN102981,3431.23,2025-06-17,Settled
TXN102982,1903.35,2025-01-04,Settled
TXN102983,4358.63,2025-05-20,Settled
TXN102984,3912.68,2025-02-15,Settled
TXN102985,769.37,2025-03-26,Settled
TXN102986,3028.49,2025-06-03,Settled
TXN102987,3476.46,2025-05-28,Settled
TXN102988,2862.28,2025-04-24,Settled
TXN102989,2594.51,2025-04-28,Settled
TXN102990,1177.92,2025-02-11,Settled
TXN102991,1217.74,2025-03-10,"In Progress"
TXN102992,3851.64,2025-05-19,Failed
TXN102993,142.51,2025-05-20,Settled
TXN102994,3905.60,2025-04-11,Settled
TXN102995,2657.65,2025-05-06,Settled
TXN102996,4684.30,2025-03-05,Settled
TXN102997,4986.74,2025-05-30,Settled
TXN102998,3334.25,2025-01-15,Settled
TXN102999,2090.67,2025-04-06,Settled
TXN103000,2401.68,2025-04-09,Settled
TXN103001,1060.87,2025-03-09,Settled
TXN103002,541.21,2025-04-30,Settled
TXN103003,2914.88,2025-04-19,Settled
TXN103004,4037.20,2025-06-20,Settled
TXN103005,1302.44,2025-03-17,Settled
TXN103006,2127.28,2025-03-20,"In Progress"
TXN103007,2796.13,2025-06-08,Settled
TXN103008,4544.09,2025-04-09,Settled
TXN103009,736.22,2025-06-25,Settled
TXN103010,1222.57,2025-06-09,Settled
TXN103011,4596.73,2025-04-27,Failed
TXN103012,245.70,2025-04-27,Settled
TXN103013,3297.77,2025-06-18,Settled
TXN103014,3215.65,2025-01-31,Settled
TXN103015,1947.11,2025-06-25,Settled
TXN103016,2367.42,2025-02-11,Settled
TXN103017,4281.84,2025-01-14,Settled
TXN103018,866.66,2025-03-03,Settled
TXN103019,1196.26,2025-03-02,Settled
TXN103020,2586.13,2025-02-28,Settled
TXN103021,2078.24,2025-02-13,Settled
TXN103022,2893.14,2025-06-26,Settled
TXN103023,4608.15,2025-05-12,Settled
TXN103024,4589.65,2025-01-28,Settled
TXN103025,1188.59,2025-04-16,Settled
TXN103026,1545.62,2025-01-06,Settled
TXN103027,852.24,2025-04-16,Settled
TXN103028,4642.56,2025-02-27,Settled
TXN103029,2019.43,2025-05-08,Settled
TXN103030,2276.04,2025-04-02,Settled
TXN103031,4023.07,2025-03-24,"In Progress"
TXN103032,2589.22,2025-03-19,Settled
TXN103033,642.79,2025-04-20,Settled
TXN103034,2217.35,2025-01-13,"In Progress"
TXN103035,3171.09,2025-01-29,Settled
TXN103036,3610.08,2025-06-12,Settled
TXN103037,3244.49,2025-02-10,Settled
TXN103038,639.94,2025-01-02,Settled
TXN103039,1556.51,2025-03-07,Settled
TXN103040,3681.14,2025-01-26,Settled
TXN103041,4406.94,2025-05-09,Settled
TXN103042,283.57,2025-06-14,Settled
TXN103043,259.03,2025-04-20,Settled
TXN103044,3234.85,2025-01-24,Settled
TXN103045,2762.83,2025-06-26,Settled
TXN103046,818.93,2025-04-22,Settled
TXN103047,2764.04,2025-04-03,Settled
TXN103048,4873.71,2025-04-28,Settled
TXN103049,3172.96,2025-02-07,Settled
TXN103050,2273.25,2025-02-03,Settled
TXN103051,4146.29,2025-05-11,Settled
TXN103052,1103.47,2025-06-06,Settled
TXN103053,2100.92,2025-01-31,Settled
TXN103054,2662.45,2025-04-04,Settled
TXN103055,2547.47,2025-04-03,Settled
TXN103056,4608.81,2025-06-08,Settled
TXN103057,1498.71,2025-03-29,Settled
TXN103059,4586.07,2025-04-15,Settled
TXN103060,1124.48,2025-05-31,Settled
TXN103061,1886.84,2025-06-25,Settled
TXN103062,2677.91,2025-06-15,Settled
TXN103063,4880.61,2025-05-02,Settled
TXN103064,2699.58,2025-06-26,Settled
TXN103065,2266.33,2025-04-23,Settled
TXN103066,2939.01,2025-06-11,Settled
TXN103067,4855.50,2025-03-29,Failed
TXN103068,4098.83,2025-06-02,Settled
TXN103069,886.39,2025-05-10,Failed
TXN103070,4026.14,2025-03-11,Settled
TXN103071,4213.44,2025-06-18,Settled
TXN103072,3468.94,2025-04-06,Settled
TXN103073,3303.31,2025-04-18,"In Progress"
TXN103074,2232.34,2025-05-24,Settled
TXN103075,3226.39,2025-03-31,Settled
TXN103076,3701.00,2025-05-18,Settled
TXN103077,657.96,2025-01-04,Settled
TXN103078,1323.78,2025-01-14,Settled
TXN103079,1010.71,2025-06-01,Settled
TXN103080,4214.00,2025-04-13,Settled
TXN103081,3416.01,2025-03-28,Settled
TXN103082,2281.35,2025-01-08,"In Progress"
TXN103083,4138.98,2025-05-14,Settled
TXN103084,3598.07,2025-06-14,Settled
TXN103085,4572.29,2025-04-07,Failed
TXN103086,430.19,2025-02-24,Settled
TXN103087,2570.33,2025-05-08,Settled
TXN103088,3548.40,2025-04-10,Settled
TXN103089,1077.09,2025-05-15,Settled
TXN103090,1669.27,2025-06-28,Settled
TXN103091,2123.93,2025-03-22,Failed
TXN103092,3981.91,2025-01-28,Settled
TXN103093,2493.20,2025-02-07,Settled
TXN103094,2489.71,2025-02-23,"In Progress"
TXN103095,2182.89,2025-02-08,Settled
TXN103096,1181.52,2025-02-22,Settled
TXN103097,4619.20,2025-06-13,Settled
TXN103100,786.46,2025-05-25,Settled
TXN103101,2199.50,2025-05-24,Settled
TXN103102,4523.83,2025-03-03,Settled
TXN103103,4977.55,2025-02-03,Settled
TXN103104,1840.67,2025-04-17,Settled
TXN103105,812.25,2025-01-07,Settled
TXN103106,1606.54,2025-05-15,Settled
TXN103107,1669.85,2025-06-26,Settled
TXN103108,3240.32,2025-04-06,Settled
TXN103109,2505.98,2025-03-21,Settled
TXN103110,3853.88,2025-03-24,Settled
TXN103112,1293.98,2025-01-26,Settled
TXN103113,3898.78,2025-05-08,Settled
TXN103114,4244.94,2025-04-17,Settled
TXN103115,3012.03,2025-06-07,Settled
TXN103116,4641.96,2025-06-20,Settled
TXN103117,3925.59,2025-03-20,Settled
TXN103118,2997.21,2025-03-08,Settled
TXN103119,4535.52,2025-05-28,Settled
TXN103120,3021.77,2025-01-27,Settled
TXN103121,2629.90,2025-01-01,Settled
TXN103122,1813.48,2025-06-22,Settled
TXN103123,4420.17,2025-06-29,Settled
TXN103124,657.50,2025-01-13,Settled
TXN103125,2393.84,2025-03-04,Settled
TXN103126,2710.20,2025-06-10,Settled
TXN103127,2796.01,2025-03-04,Settled
TXN103128,3276.85,2025-06-20,Failed
TXN103129,2553.69,2025-06-01,Settled
TXN103130,1321.25,2025-03-16,Settled
TXN103131,4291.87,2025-05-08,Failed
TXN103132,3304.75,2025-05-07,Settled
TXN103133,4298.03,2025-04-22,Settled
TXN103134,1416.42,2025-03-03,Settled
TXN103135,3203.43,2025-03-24,Settled
TXN103136,3585.16,2025-05-23,Settled
TXN103137,1947.86,2025-03-24,Settled
TXN103138,4070.61,2025-05-12,Settled
TXN103139,62.42,2025-02-15,Settled
TXN103140,2994.85,2025-05-16,Settled
TXN103141,3087.16,2025-02-14,Settled
TXN103142,2692.52,2025-04-23,Settled
TXN103143,3168.74,2025-01-26,Settled
TXN103144,893.93,2025-04-10,Settled
TXN103145,3439.67,2025-01-18,Settled
TXN103146,1712.16,2025-01-28,Settled
TXN103147,2287.67,2025-04-10,Settled
TXN103148,1698.89,2025-06-28,Settled
TXN103149,2395.98,2025-01-28,Settled
TXN103150,3126.77,2025-03-22,Settled
TXN103151,4199.80,2025-03-19,Settled
TXN103152,2443.00,2025-01-29,Settled
TXN103153,1649.96,2025-05-08,Settled
TXN103154,2465.31,2025-02-22,Settled
TXN103155,3459.58,2025-03-20,Settled
TXN103156,1766.17,2025-05-11,Settled
TXN103157,2100.70,2025-01-19,Settled
TXN103158,2836.06,2025-02-24,Settled
TXN103159,1505.35,2025-01-26,Settled
TXN103160,1084.97,2025-02-08,Settled
TXN103161,744.94,2025-05-24,Settled
TXN103163,289.30,2025-05-08,Settled
TXN103164,2938.24,2025-04-03,Settled
TXN103165,920.75,2025-02-09,Settled
TXN103166,1918.10,2025-04-19,Settled
TXN103167,1382.65,2025-04-01,Settled
TXN103168,3170.43,2025-03-12,Settled
TXN103169,4259.21,2025-05-06,"In Progress"
TXN103170,3184.84,2025-01-09,Settled
TXN103171,2735.40,2025-04-13,"In Progress"
TXN103172,3361.96,2025-02-14,Settled
TXN103174,658.08,2025-01-04,Settled
TXN103175,519.89,2025-04-11,Settled
TXN103176,536.08,2025-04-08,Settled
TXN103177,1339.39,2025-03-12,Settled
TXN103178,2683.66,2025-05-10,Settled
TXN103179,617.67,2025-02-25,Settled
TXN103180,4678.83,2025-05-06,Settled
TXN103181,4278.57,2025-02-24,Settled
TXN103183,260.38,2025-06-04,Settled
TXN103184,4264.44,2025-05-06,Settled
TXN103185,4028.48,2025-01-20,Settled
TXN103186,4515.42,2025-02-26,Settled
TXN103187,2663.32,2025-05-25,Settled
TXN103188,3950.05,2025-06-19,Settled
TXN103189,303.87,2025-06-20,Settled
TXN103190,425.60,2025-06-28,Settled
TXN103191,636.73,2025-05-21,Settled
TXN103192,4578.20,2025-01-24,"In Progress"
TXN103193,352.79,2025-03-31,"In Progress"
TXN103194,545.74,2025-05-04,Settled
TXN103195,4655.53,2025-02-01,Settled
TXN103196,581.59,2025-02-24,Settled
TXN103197,4355.29,2025-05-13,Settled
TXN103198,3956.89,2025-01-05,Settled
TXN103199,249.40,2025-01-06,Settled
TXN103200,158.14,2025-03-25,"In Progress"
TXN103201,2695.22,2025-02-03,Settled
TXN103202,4986.02,2025-05-25,Settled
TXN103203,4400.21,2025-05-11,Settled
TXN103204,1584.63,2025-02-02,Settled
TXN103205,1962.23,2025-03-14,Settled
TXN103206,1970.13,2025-03-11,Settled
TXN103207,3684.19,2025-05-17,"In Progress"
TXN103208,1738.61,2025-04-14,Settled
TXN103209,781.60,2025-05-16,Settled
TXN103210,3748.18,2025-03-22,Settled
TXN103211,2317.18,2025-04-29,Settled
TXN103212,430.05,2025-01-25,Settled
TXN103213,3960.76,2025-03-30,Settled
TXN103214,2947.29,2025-04-27,Settled
TXN103215,2472.38,2025-05-17,"In Progress"
TXN103216,3383.05,2025-02-28,Settled
TXN103217,2551.57,2025-03-14,Settled
TXN103218,3259.68,2025-01-15,Settled
TXN103219,4344.07,2025-01-17,Settled
TXN103220,3086.90,2025-02-07,Settled
TXN103221,3315.02,2025-04-11,Settled
TXN103222,3088.59,2025-05-11,Settled
TXN103223,2679.34,2025-05-27,Settled
TXN103224,901.26,2025-05-29,Settled
TXN103225,1711.60,2025-02-23,Settled
TXN103226,3480.89,2025-05-09,Settled
TXN103227,2182.06,2025-01-18,Failed
TXN103228,2060.34,2025-06-09,Settled
TXN103229,3808.38,2025-03-05,Settled
TXN103230,77.57,2025-03-08,Settled
TXN103231,3411.02,2025-03-01,Settled
TXN103232,2471.67,2025-01-07,Settled
TXN103233,1914.97,2025-05-30,Settled
TXN103234,1735.66,2025-06-15,Settled
TXN103235,905.73,2025-03-13,Settled
TXN103236,1704.55,2025-04-09,Settled
TXN103237,1987.52,2025-03-09,Settled
TXN103238,2215.37,2025-04-17,Settled
TXN103239,3377.89,2025-01-21,Settled
TXN103240,2295.18,2025-06-14,Settled
TXN103241,3991.61,2025-06-22,Settled
TXN103242,3216.70,2025-02-27,Settled
TXN103243,988.51,2025-06-19,Settled
TXN103244,1422.01,2025-06-24,Settled
TXN103245,442.28,2025-03-10,Settled
TXN103246,4731.32,2025-02-02,Settled
TXN103248,469.74,2025-03-01,Settled
TXN103249,2891.68,2025-05-12,Settled
TXN103250,4803.99,2025-03-10,Settled
TXN103251,3748.36,2025-04-19,Failed
TXN103252,2484.47,2025-02-22,Settled
TXN103253,1243.46,2025-03-08,Settled
TXN103254,1431.23,2025-03-26,Settled
TXN103255,3694.38,2025-03-11,Settled
TXN103256,3913.85,2025-03-16,Settled
TXN103257,2667.03,2025-01-08,Settled
TXN103258,648.70,2025-04-02,Settled
TXN103259,4672.65,2025-04-26,Settled
TXN103260,4231.58,2025-01-26,Settled
TXN103261,745.67,2025-04-06,Failed
TXN103262,330.80,2025-03-09,Settled
TXN103263,2702.55,2025-06-01,Settled
TXN103264,1456.51,2025-04-17,Failed
TXN103265,1452.09,2025-02-16,Settled
TXN103266,481.75,2025-01-24,Settled
TXN103267,4769.26,2025-02-16,Settled
TXN103268,4159.32,2025-06-08,Settled
TXN103269,613.48,2025-02-27,Settled
TXN103270,4389.16,2025-03-14,Settled
TXN103271,3430.63,2025-06-26,Settled
TXN103272,1660.93,2025-02-27,Settled
TXN103274,3010.21,2025-06-28,"In Progress"
TXN103275,4250.92,2025-01-15,Settled
TXN103276,2372.88,2025-06-06,Settled
TXN103277,2528.22,2025-03-15,"In Progress"
TXN103279,1969.08,2025-03-19,Settled
TXN103280,2860.37,2025-06-18,Settled
TXN103281,4737.94,2025-03-21,Settled
TXN103282,3020.58,2025-02-28,Settled
TXN103283,779.52,2025-03-09,Settled
TXN103284,84.63,2025-01-30,Failed
TXN103285,4262.39,2025-04-14,Settled
TXN103286,1853.41,2025-01-08,Settled
TXN103287,1609.08,2025-04-10,Settled
TXN103288,4013.62,2025-03-03,Settled
TXN103289,4729.55,2025-01-15,"In Progress"
TXN103290,3752.82,2025-03-03,Settled
TXN103291,910.54,2025-02-19,"In Progress"
TXN103292,1987.32,2025-03-21,Settled
TXN103293,3809.02,2025-04-21,Settled
TXN103294,4539.28,2025-03-20,Settled
TXN103295,4993.07,2025-02-08,"In Progress"
TXN103296,2582.23,2025-04-13,Settled
TXN103297,4121.50,2025-01-01,Settled
TXN103298,280.83,2025-05-11,Settled
TXN103299,1464.83,2025-02-22,Settled
TXN103300,1888.99,2025-01-17,Settled
TXN103301,4878.84,2025-05-06,Settled
TXN103302,66.80,2025-05-20,Settled
TXN103303,1574.70,2025-04-23,Settled
TXN103304,4655.54,2025-04-09,Settled
TXN103305,1568.06,2025-04-29,Settled
TXN103306,1164.08,2025-01-02,Settled
TXN103307,3663.94,2025-02-04,Settled
TXN103308,3739.43,2025-06-04,Settled
TXN103309,2387.28,2025-05-27,Settled
TXN103310,4737.24,2025-05-28,Settled
TXN103311,1053.40,2025-03-16,Settled
TXN103312,4571.41,2025-06-05,Settled
TXN103313,3789.76,2025-05-25,Settled
TXN103314,1872.63,2025-05-20,Settled
TXN103315,4044.20,2025-06-16,Settled
TXN103316,709.35,2025-06-03,Settled
TXN103317,698.36,2025-04-14,Settled
TXN103318,4636.26,2025-03-07,Settled
TXN103319,519.16,2025-05-20,Settled
TXN103320,70.19,2025-01-24,Settled
TXN103321,1975.70,2025-03-26,Settled
TXN103322,564.06,2025-02-14,Settled
TXN103323,4322.03,2025-06-05,Settled
TXN103324,4617.33,2025-02-06,Settled
TXN103325,2438.01,2025-05-08,Settled
TXN103326,2156.08,2025-04-29,Settled
TXN103327,2718.24,2025-05-12,Settled
TXN103328,1169.66,2025-04-14,Settled
TXN103329,1524.93,2025-02-27,Settled
TXN103330,549.84,2025-06-19,Settled
TXN103331,2259.93,2025-03-03,Settled
TXN103332,3077.87,2025-01-13,Settled
TXN103333,4654.61,2025-05-27,Settled
TXN103334,3708.41,2025-03-26,"In Progress"
TXN103335,3629.17,2025-03-02,Settled
TXN103336,1574.59,2025-05-05,Settled
TXN103337,4447.05,2025-01-06,Settled
TXN103338,4737.43,2025-01-18,Settled
TXN103339,4664.70,2025-05-11,Settled
TXN103340,242.07,2025-02-09,Settled
TXN103341,3041.54,2025-02-03,Settled
TXN103342,3233.96,2025-02-03,Settled
TXN103343,1510.57,2025-02-14,Settled
TXN103344,4962.44,2025-03-07,Settled
TXN103345,1491.38,2025-04-05,Settled
TXN103346,1122.23,2025-04-07,Settled
TXN103347,2446.52,2025-02-12,Settled
TXN103348,1649.58,2025-05-06,Settled
TXN103349,4623.95,2025-02-21,Settled
TXN103350,2228.38,2025-01-02,Settled
TXN103351,2080.24,2025-01-08,Settled
TXN103352,3148.02,2025-05-12,Settled
TXN103353,451.52,2025-05-06,Settled
TXN103354,3795.83,2025-02-28,Settled
TXN103356,2396.43,2025-03-06,Settled
TXN103357,4780.70,2025-05-08,Settled
TXN103358,2917.73,2025-01-29,Failed
TXN103359,3491.42,2025-02-13,"In Progress"
TXN103360,4625.51,2025-02-07,Settled
TXN103361,3348.41,2025-05-26,Settled
TXN103362,2187.54,2025-05-19,Settled
TXN103363,172.62,2025-01-05,Settled
TXN103364,3655.08,2025-05-15,Settled
TXN103365,4826.09,2025-02-06,Settled
TXN103366,2377.66,2025-06-12,Failed
TXN103367,1731.85,2025-06-10,Failed
TXN103368,2620.33,2025-05-25,Failed
TXN103369,3655.76,2025-03-01,Settled
TXN103370,53.42,2025-06-24,Settled
TXN103371,4441.70,2025-05-25,Settled
TXN103372,4437.50,2025-04-13,Settled
TXN103373,2729.42,2025-03-18,Failed
TXN103374,655.77,2025-01-03,Settled
TXN103375,3375.44,2025-06-14,Settled
TXN103376,732.34,2025-06-23,Settled
TXN103377,2562.36,2025-06-11,Settled
TXN103378,513.47,2025-04-09,Settled
TXN103379,2965.87,2025-02-08,Settled
TXN103380,1624.44,2025-01-12,Settled
TXN103381,4163.41,2025-06-05,Settled
TXN103382,4009.73,2025-06-16,Settled
TXN103384,1324.64,2025-06-16,Settled
TXN103385,355.92,2025-04-23,Settled
TXN103386,2242.87,2025-06-15,Settled
TXN103387,462.85,2025-04-01,Settled
TXN103388,933.57,2025-05-05,Settled
TXN103390,2981.05,2025-02-25,Settled
TXN103391,264.47,2025-05-03,Settled
TXN103392,2242.38,2025-02-03,Settled
TXN103393,2674.58,2025-06-05,Settled
TXN103394,1376.72,2025-03-03,Settled
TXN103395,4366.61,2025-02-15,Settled
TXN103396,847.44,2025-06-04,Settled
TXN103397,1306.81,2025-03-14,"In Progress"
TXN103398,827.12,2025-04-03,Settled
TXN103399,626.91,2025-02-21,Settled
TXN103400,4400.95,2025-04-13,Settled
TXN103401,1425.40,2025-05-10,Settled
TXN103402,3626.49,2025-03-22,"In Progress"
TXN103403,2168.51,2025-02-05,Settled
TXN103404,3197.57,2025-05-31,Settled
TXN103405,4644.47,2025-01-01,Settled
TXN103406,4230.81,2025-03-06,Settled
TXN103407,391.48,2025-03-08,Settled
TXN103408,4233.75,2025-03-28,Settled
TXN103409,2286.53,2025-06-05,Settled
TXN103410,1783.22,2025-04-03,Settled
TXN103411,3378.32,2025-06-09,Settled
TXN103412,4753.53,2025-04-29,Settled
TXN103413,515.97,2025-01-23,Settled
TXN103414,3851.98,2025-06-24,Settled
TXN103415,1057.36,2025-06-24,Settled
TXN103416,1931.67,2025-02-15,Settled
TXN103417,4375.42,2025-04-27,"In Progress"
TXN103419,383.91,2025-06-10,Settled
TXN103420,2564.84,2025-04-29,Settled
TXN103421,3958.73,2025-05-02,Settled
TXN103422,2667.96,2025-06-19,Settled
TXN103423,876.10,2025-02-07,Settled
TXN103424,2252.95,2025-06-11,Settled
TXN103425,4625.51,2025-06-26,Settled
TXN103426,3308.11,2025-06-05,Settled
TXN103427,3662.94,2025-05-16,Settled
TXN103428,3940.39,2025-06-26,Settled
TXN103429,498.93,2025-05-13,Settled
TXN103430,2928.61,2025-06-08,"In Progress"
TXN103431,1910.78,2025-02-22,Settled
TXN103432,738.84,2025-02-04,"In Progress"
TXN103433,1053.41,2025-04-09,Settled
TXN103434,3916.74,2025-05-13,Settled
TXN103435,849.37,2025-06-10,Settled
TXN103436,1596.47,2025-01-13,Settled
TXN103437,1460.12,2025-06-02,Settled
TXN103438,290.72,2025-04-17,Settled
TXN103439,2337.68,2025-01-24,Settled
TXN103440,3841.35,2025-01-11,Settled
TXN103441,159.66,2025-03-24,Settled
TXN103442,607.13,2025-01-11,Settled
TXN103443,3614.92,2025-04-07,Settled
TXN103444,2988.23,2025-01-30,Settled
TXN103445,3590.48,2025-05-22,Settled
