Transaction_ID,Customer_ID,Transaction_Date,Amount,Transaction_Status,Payment_Method
TXN106760,2109,2025-05-08,558.66,Completed,Card
TXN106761,4771,2025-01-05,4633.87,Completed,UPI
TXN106762,9563,2025-04-01,478.4,Completed,Card
TXN106763,7123,2025-03-10,3115.13,Completed,Wallet
TXN106764,8647,2025-01-03,1276.27,Completed,Wallet
TXN106765,2174,2025-06-15,4142.69,Completed,UPI
TXN106766,2164,2025-04-04,354.3,Completed,UPI
TXN106767,9712,2025-01-01,4764.92,Pending,UPI
TXN106768,5466,2025-05-16,283.92,Processed,UPI
TXN106769,6538,2025-01-13,1243.51,Completed,UPI
TXN106770,8111,2025-06-27,2347.71,Pending,Wallet
TXN106771,9434,2025-04-22,3792.49,Completed,Card
TXN106772,3800,2025-01-08,4758.01,Completed,Card
TXN106773,5607,2025-06-07,2168.81,Completed,UPI
TXN106774,8262,2025-04-23,3798.68,Completed,Card
TXN106775,2541,2025-06-17,3649.45,Completed,Card
TXN106776,3765,2025-03-20,2877.29,Completed,UPI
TXN106777,5491,2025-05-02,3470.05,Completed,NetBanking
TXN106778,4083,2025-03-15,238.43,Completed,Wallet
TXN106779,6356,2025-05-07,2235.81,Completed,Card
TXN106780,2857,2025-06-10,3940.01,Processed,Card
TXN106781,1769,2025-04-23,2397.39,Completed,Wallet
TXN106782,2422,2025-02-21,4373.85,Processed,Wallet
TXN106783,9598,2025-05-01,4176.51,Completed,NetBanking
TXN106784,3972,2025-02-02,4324.06,Completed,Card
TXN106785,2872,2025-03-14,693.48,Completed,Card
TXN106786,6599,2025-04-06,1258.5,Completed,NetBanking
TXN106787,3269,2025-02-06,196.51,Completed,Wallet
TXN106788,6275,2025-03-10,4914.86,Completed,UPI
TXN106789,5749,2025-05-12,1218.88,Completed,UPI
TXN106790,7571,2025-03-01,1867.11,Completed,Card
TXN106791,6072,2025-03-15,1410.89,Completed,Wallet
TXN106792,6463,2025-01-31,246.98,Pending,Card
TXN106793,8450,2025-01-14,1343.23,Completed,Wallet
TXN106794,9420,2025-03-01,536.07,Completed,Wallet
TXN106795,4959,2025-03-09,2001.7,Completed,UPI
TXN106796,2313,2025-05-08,4835.78,Completed,UPI
TXN106797,8847,2025-01-26,3506.4,Processed,Card
TXN106798,2070,2025-06-01,3549.16,Completed,NetBanking
TXN106799,4285,2025-05-17,2293.22,Completed,NetBanking
TXN106800,9949,2025-02-04,4065.95,Pending,UPI
TXN106801,4095,2025-04-16,4546.01,Completed,UPI
TXN106802,1320,2025-01-24,4809.67,Pending,Card
TXN106803,3321,2025-06-08,540.0,Completed,NetBanking
TXN106804,1555,2025-03-24,4404.24,Completed,Wallet
TXN106805,5939,2025-06-18,1164.16,Completed,NetBanking
TXN106806,6432,2025-02-05,2016.47,Completed,Wallet
TXN106807,2386,2025-04-11,1760.11,Completed,Card
TXN106808,5763,2025-02-03,3391.89,Processed,Wallet
TXN106809,7854,2025-05-01,3009.73,Completed,Wallet
TXN106810,8637,2025-02-08,590.07,Completed,NetBanking
TXN106811,5841,2025-01-23,3924.97,Completed,NetBanking
TXN106812,4867,2025-03-21,2226.24,Processed,NetBanking
TXN106813,4793,2025-06-21,61.0,Pending,NetBanking
TXN106814,8373,2025-03-11,2101.79,Completed,Wallet
TXN106815,3513,2025-02-28,2605.84,Processed,NetBanking
TXN106816,4803,2025-06-03,390.93,Processed,Wallet
TXN106817,3327,2025-01-22,798.12,Completed,UPI
TXN106818,9809,2025-04-19,4968.18,Completed,Card
TXN106819,3165,2025-04-21,4362.42,Completed,UPI
TXN106820,4308,2025-03-29,709.97,Completed,UPI
TXN106821,7452,2025-02-09,2922.53,Completed,Wallet
TXN106822,9067,2025-03-26,1927.25,Processed,NetBanking
TXN106823,8642,2025-04-04,2741.52,Completed,Card
TXN106824,7404,2025-01-11,2379.15,Pending,UPI
TXN106825,1992,2025-04-27,288.34,Processed,NetBanking
TXN106826,6424,2025-01-09,1611.33,Pending,NetBanking
TXN106827,5381,2025-01-12,671.33,Completed,Wallet
TXN106828,4174,2025-06-03,2470.39,Completed,Wallet
TXN106829,5782,2025-02-07,4541.22,Pending,NetBanking
TXN106830,6560,2025-05-11,4977.89,Completed,Card
TXN106831,8460,2025-05-06,4724.05,Completed,UPI
TXN106832,4078,2025-05-23,4929.2,Completed,UPI
TXN106833,3983,2025-06-24,125.47,Completed,Wallet
TXN106834,8259,2025-05-13,3660.76,Pending,Card
TXN106835,7054,2025-02-23,1401.1,Completed,Card
TXN106836,3523,2025-01-24,4334.81,Processed,NetBanking
TXN106837,5581,2025-05-19,4077.98,Completed,NetBanking
TXN106838,6609,2025-05-01,2147.19,Completed,Wallet
TXN106839,3001,2025-04-29,2392.64,Completed,Wallet
TXN106840,2387,2025-06-10,1362.2,Completed,UPI
TXN106841,7552,2025-03-15,1479.58,Completed,NetBanking
TXN106842,2030,2025-06-29,4906.81,Completed,Wallet
TXN106843,2220,2025-06-20,4449.82,Completed,NetBanking
TXN106844,7035,2025-05-01,999.75,Completed,Card
TXN106845,7523,2025-05-08,1413.85,Pending,UPI
TXN106846,9074,2025-02-13,587.81,Completed,NetBanking
TXN106847,1834,2025-03-31,4944.91,Completed,NetBanking
TXN106848,2724,2025-06-13,4540.69,Completed,NetBanking
TXN106849,7598,2025-01-12,2782.89,Completed,Card
TXN106850,3413,2025-01-03,3479.82,Pending,UPI
TXN106851,6993,2025-02-19,3752.34,Completed,Card
TXN106852,5498,2025-06-06,1058.87,Completed,NetBanking
TXN106853,3105,2025-04-18,4676.6,Completed,UPI
TXN106854,3568,2025-01-16,2657.38,Completed,NetBanking
TXN106855,1209,2025-06-17,507.64,Completed,UPI
TXN106856,5911,2025-01-27,2015.56,Completed,Wallet
TXN106857,3220,2025-05-03,3028.15,Completed,Card
TXN106858,1233,2025-03-11,1796.47,Completed,Card
TXN106859,1792,2025-02-11,3511.06,Completed,NetBanking
TXN106860,4110,2025-05-18,4416.15,Completed,NetBanking
TXN106861,3166,2025-05-05,3870.87,Completed,NetBanking
TXN106862,9526,2025-06-15,3231.16,Completed,Card
TXN106863,6193,2025-05-16,2585.18,Completed,Wallet
TXN106864,2214,2025-05-26,1309.59,Completed,Wallet
TXN106865,5419,2025-05-25,2301.98,Completed,Card
TXN106866,8314,2025-02-27,1500.12,Pending,UPI
TXN106867,9475,2025-04-16,4673.42,Pending,Wallet
TXN106868,1212,2025-03-07,4541.19,Pending,Wallet
TXN106869,2658,2025-06-21,821.34,Completed,UPI
TXN106870,6024,2025-03-25,4121.97,Processed,UPI
TXN106871,6917,2025-01-09,3529.43,Completed,Card
TXN106872,6141,2025-06-25,4877.3,Completed,UPI
TXN106873,2794,2025-06-16,2343.37,Pending,NetBanking
TXN106874,6988,2025-04-15,3624.76,Pending,NetBanking
TXN106875,9296,2025-03-30,2613.53,Pending,Wallet
TXN106876,6578,2025-03-30,393.53,Processed,Card
TXN106877,6551,2025-03-29,281.49,Completed,Card
TXN106878,4845,2025-01-06,654.45,Processed,UPI
TXN106879,7906,2025-06-07,1516.15,Completed,Wallet
TXN106880,1378,2025-05-03,1332.61,Processed,Wallet
TXN106881,4293,2025-03-15,3655.22,Completed,Wallet
TXN106882,4329,2025-04-13,3593.82,Completed,Card
TXN106883,5808,2025-05-26,4858.4,Completed,Card
TXN106884,8937,2025-06-20,1586.43,Completed,NetBanking
TXN106885,1224,2025-02-02,4695.34,Completed,UPI
TXN106886,1737,2025-05-27,3083.61,Completed,Card
TXN106887,1235,2025-03-28,2501.78,Completed,Wallet
TXN106888,1711,2025-03-10,3355.81,Pending,UPI
TXN106889,6988,2025-05-04,3528.64,Completed,Card
TXN106890,2888,2025-01-26,901.05,Processed,Wallet
TXN106891,8173,2025-06-06,3770.99,Completed,Wallet
TXN106892,2259,2025-06-01,3639.61,Pending,UPI
TXN106893,6246,2025-01-06,4987.78,Processed,NetBanking
TXN106894,8271,2025-02-08,4564.14,Completed,Wallet
TXN106895,1748,2025-01-04,3439.07,Completed,Wallet
TXN106896,4551,2025-05-08,3576.2,Completed,Wallet
TXN106897,7400,2025-02-27,4732.63,Processed,Wallet
TXN106898,7643,2025-02-17,4837.53,Pending,NetBanking
TXN106899,9701,2025-03-01,4143.48,Completed,NetBanking
TXN106900,2823,2025-01-26,3848.6,Completed,NetBanking
TXN106901,7852,2025-03-18,601.26,Pending,Wallet
TXN106902,8777,2025-06-17,4160.09,Completed,NetBanking
TXN106903,5232,2025-03-27,1303.32,Completed,UPI
TXN106904,7519,2025-05-03,2840.73,Pending,Wallet
TXN106905,2777,2025-02-25,2056.59,Processed,Wallet
TXN106906,2222,2025-02-08,1760.76,Completed,Wallet
TXN106907,8630,2025-03-22,1585.74,Completed,Wallet
TXN106908,2777,2025-06-16,4284.36,Pending,Card
TXN106909,8490,2025-06-25,3857.22,Completed,NetBanking
TXN106910,5859,2025-01-25,2641.07,Processed,Card
TXN106911,9893,2025-06-11,3339.18,Processed,UPI
TXN106912,9118,2025-05-07,4923.41,Completed,Card
TXN106913,3989,2025-05-29,2017.8,Completed,Card
TXN106914,9343,2025-01-25,2777.95,Completed,Card
TXN106915,2325,2025-03-30,2690.94,Completed,Card
TXN106916,6127,2025-01-22,4683.06,Completed,NetBanking
TXN106917,9998,2025-01-23,1790.23,Completed,NetBanking
TXN106918,3722,2025-06-02,4931.96,Completed,Card
TXN106919,5656,2025-06-03,1558.25,Completed,Card
TXN106920,2325,2025-01-30,589.09,Completed,UPI
TXN106921,5133,2025-06-15,997.3,Completed,UPI
TXN106922,3869,2025-04-13,2159.8,Completed,Wallet
TXN106923,2242,2025-06-11,3266.29,Processed,Card
TXN106924,9539,2025-03-18,2608.28,Completed,Wallet
TXN106925,2831,2025-03-14,1912.58,Processed,NetBanking
TXN106926,2569,2025-05-23,2832.06,Completed,NetBanking
TXN106927,8246,2025-04-05,4202.09,Completed,NetBanking
TXN106928,2918,2025-06-21,4202.71,Completed,NetBanking
TXN106929,7416,2025-04-05,3644.83,Pending,Wallet
TXN106930,4232,2025-05-18,4764.62,Pending,Card
TXN106931,4758,2025-04-27,2971.51,Pending,NetBanking
TXN106932,6997,2025-02-06,87.91,Completed,UPI
TXN106933,3355,2025-01-07,1490.1,Completed,Wallet
TXN106934,2824,2025-05-04,1674.7,Completed,Wallet
TXN106935,8280,2025-02-01,2759.26,Processed,NetBanking
TXN106936,5060,2025-01-11,4529.2,Completed,Card
TXN106937,6324,2025-06-25,4198.67,Processed,UPI
TXN106938,1404,2025-04-19,1199.26,Completed,Wallet
TXN106939,2721,2025-04-02,2620.98,Pending,UPI
TXN106940,6316,2025-02-17,3312.79,Completed,UPI
TXN106941,4845,2025-02-14,4938.18,Pending,Wallet
TXN106942,5210,2025-04-05,204.95,Completed,Card
TXN106943,1064,2025-02-02,2346.19,Completed,NetBanking
TXN106944,7382,2025-04-28,4941.14,Completed,UPI
TXN106945,1968,2025-05-12,4887.17,Processed,Card
TXN106946,1368,2025-02-16,1687.1,Completed,NetBanking
TXN106947,9424,2025-05-02,50.08,Processed,UPI
TXN106948,3242,2025-02-22,2954.34,Completed,NetBanking
TXN106949,6002,2025-05-06,4341.35,Completed,Wallet
TXN106950,4083,2025-06-08,1655.27,Completed,Card
TXN106951,9073,2025-06-08,4674.64,Pending,Card
TXN106952,9880,2025-01-27,1696.88,Completed,Card
TXN106953,2469,2025-03-30,3070.5,Completed,UPI
TXN106954,5725,2025-06-25,3624.13,Completed,Card
TXN106955,5259,2025-02-05,1759.81,Completed,NetBanking
TXN106956,4622,2025-06-26,1793.42,Completed,UPI
TXN106957,1823,2025-06-08,2376.47,Completed,Wallet
TXN106958,4431,2025-04-11,4184.36,Completed,Wallet
TXN106959,7528,2025-05-02,549.21,Completed,NetBanking
TXN106960,5151,2025-06-21,3175.82,Completed,Card
TXN106961,5213,2025-05-05,3402.87,Processed,Wallet
TXN106962,8420,2025-02-28,2811.47,Pending,Wallet
TXN106963,9989,2025-01-23,4682.4,Completed,Card
TXN106964,1779,2025-04-09,3029.85,Completed,Wallet
TXN106965,3892,2025-03-09,3191.15,Completed,Wallet
TXN106966,6534,2025-04-02,3018.81,Completed,Wallet
TXN106967,4306,2025-06-19,3623.99,Processed,Wallet
TXN106968,3902,2025-04-15,720.28,Processed,NetBanking
TXN106969,4718,2025-02-11,4476.67,Completed,UPI
TXN106970,1021,2025-05-21,260.34,Completed,Card
TXN106971,2500,2025-05-09,3221.68,Processed,Wallet
TXN106972,4641,2025-02-22,3096.63,Completed,Wallet
TXN106973,6212,2025-06-17,1080.2,Completed,Wallet
TXN106974,1191,2025-03-31,251.52,Completed,Wallet
TXN106975,9587,2025-06-23,737.24,Pending,UPI
TXN106976,8174,2025-04-26,1394.78,Completed,Card
TXN106977,6114,2025-03-28,4416.42,Completed,Wallet
TXN106978,5662,2025-04-23,4285.89,Completed,NetBanking
TXN106979,5326,2025-05-30,366.09,Completed,NetBanking
TXN106980,5335,2025-04-25,1481.88,Completed,UPI
TXN106981,9281,2025-06-29,4452.12,Completed,UPI
TXN106982,9648,2025-04-30,1221.46,Completed,Wallet
TXN106983,6494,2025-01-28,4980.03,Completed,UPI
TXN106984,9536,2025-02-22,1321.36,Completed,Card
TXN106985,3711,2025-04-27,3708.61,Processed,NetBanking
TXN106986,8595,2025-05-25,2114.44,Completed,Card
TXN106987,7273,2025-03-05,724.41,Processed,UPI
TXN106988,7284,2025-01-06,1313.02,Completed,Card
TXN106989,9817,2025-05-22,3391.83,Completed,UPI
TXN106990,4994,2025-04-24,1718.43,Completed,Card
TXN106991,2678,2025-05-08,3040.43,Completed,Wallet
TXN106992,9414,2025-01-17,1067.38,Completed,Wallet
TXN106993,1743,2025-02-07,2270.48,Completed,Card
TXN106994,1462,2025-01-13,2585.62,Completed,Wallet
TXN106995,2568,2025-04-22,2093.28,Processed,UPI
TXN106996,2736,2025-05-17,1029.69,Processed,Card
TXN106997,8903,2025-06-21,2334.69,Completed,UPI
TXN106998,8002,2025-05-07,3479.86,Completed,NetBanking
TXN106999,9856,2025-04-16,4826.28,Completed,Wallet
TXN107000,2356,2025-06-03,3958.13,Pending,Wallet
TXN107001,2014,2025-03-18,849.28,Processed,UPI
TXN107002,2054,2025-01-19,1399.87,Completed,UPI
TXN107003,2764,2025-06-25,440.18,Pending,NetBanking
TXN107004,7009,2025-06-07,721.47,Pending,Card
TXN107005,5458,2025-06-09,1290.88,Pending,UPI
TXN107006,1667,2025-03-19,1037.66,Pending,Card
TXN107007,4370,2025-04-30,1107.56,Completed,Card
TXN107008,6976,2025-03-20,1192.31,Pending,UPI
TXN107009,2394,2025-03-17,1538.36,Completed,Wallet
TXN107010,9290,2025-04-11,671.65,Completed,UPI
TXN107011,5070,2025-03-16,1425.28,Completed,UPI
TXN107012,7982,2025-04-30,3457.64,Processed,UPI
TXN107013,9613,2025-05-19,1220.18,Pending,Wallet
TXN107014,6599,2025-03-24,900.6,Completed,NetBanking
TXN107015,4650,2025-06-03,385.09,Completed,Wallet
TXN107016,4620,2025-01-26,2524.86,Pending,UPI
TXN107017,4190,2025-05-08,4217.81,Processed,NetBanking
TXN107018,9789,2025-05-25,342.13,Completed,UPI
TXN107019,1391,2025-03-24,2734.51,Processed,Card
TXN107020,2075,2025-02-13,3270.56,Completed,UPI
TXN107021,3650,2025-03-25,2982.69,Completed,Card
TXN107022,3384,2025-05-31,4394.23,Completed,NetBanking
TXN107023,1809,2025-01-25,4338.66,Completed,Card
TXN107024,9047,2025-02-06,333.67,Completed,NetBanking
TXN107025,6501,2025-04-22,1836.67,Pending,UPI
TXN107026,7895,2025-01-02,3370.61,Completed,UPI
TXN107027,2159,2025-04-08,4764.6,Pending,Card
TXN107028,8574,2025-02-01,4033.19,Completed,Wallet
TXN107029,2531,2025-03-30,924.12,Completed,Wallet
TXN107030,6481,2025-06-27,1432.08,Pending,Wallet
TXN107031,8548,2025-06-09,3829.79,Completed,Card
TXN107032,5976,2025-02-06,2383.8,Completed,Card
TXN107033,6695,2025-04-25,2759.15,Completed,Wallet
TXN107034,9445,2025-05-21,3064.45,Completed,Card
TXN107035,4548,2025-01-03,561.29,Completed,Wallet
TXN107036,7163,2025-06-19,4287.01,Completed,NetBanking
TXN107037,7671,2025-02-09,4322.52,Completed,NetBanking
TXN107038,6264,2025-03-15,2367.79,Processed,Card
TXN107039,2231,2025-03-07,3152.88,Completed,UPI
TXN107040,3423,2025-03-01,3316.53,Completed,Card
TXN107041,9071,2025-01-11,989.13,Completed,NetBanking
TXN107042,5261,2025-04-30,607.29,Completed,NetBanking
TXN107043,3908,2025-05-09,152.33,Completed,Wallet
TXN107044,5712,2025-06-03,4568.77,Completed,Wallet
TXN107045,7755,2025-02-11,1761.28,Completed,UPI
TXN107046,4883,2025-05-03,474.86,Completed,Wallet
TXN107047,4515,2025-04-02,2355.71,Completed,Wallet
TXN107048,4403,2025-03-03,424.34,Completed,NetBanking
TXN107049,5598,2025-01-12,471.99,Completed,Wallet
TXN107050,6008,2025-06-04,2469.98,Completed,Card
TXN107051,7222,2025-01-28,2568.74,Completed,NetBanking
TXN107052,5009,2025-06-05,2921.71,Completed,Card
TXN107053,3735,2025-04-17,3298.74,Completed,UPI
TXN107054,5491,2025-05-29,3357.92,Completed,NetBanking
TXN107055,9593,2025-05-15,2193.33,Processed,UPI
TXN107056,1974,2025-04-05,3235.49,Completed,Card
TXN107057,1223,2025-01-14,1558.46,Completed,UPI
TXN107058,5613,2025-06-16,2234.48,Completed,Card
TXN107059,7777,2025-04-28,1996.97,Completed,Card
TXN107060,9427,2025-05-06,1679.09,Completed,NetBanking
TXN107061,5211,2025-04-13,1230.93,Completed,NetBanking
TXN107062,1225,2025-03-14,438.37,Completed,NetBanking
TXN107063,9183,2025-03-03,2554.26,Completed,Card
TXN107064,5277,2025-01-12,2709.58,Completed,Wallet
TXN107065,2341,2025-02-07,1713.97,Pending,Card
TXN107066,5036,2025-02-08,4880.43,Completed,Card
TXN107067,9401,2025-03-27,2806.96,Completed,Wallet
TXN107068,4727,2025-01-04,4450.6,Pending,Wallet
TXN107069,4928,2025-02-17,2871.92,Processed,UPI
TXN107070,3803,2025-05-15,990.08,Processed,Card
TXN107071,7558,2025-03-01,4874.38,Completed,NetBanking
TXN107072,1393,2025-06-17,4432.41,Completed,Wallet
TXN107073,7839,2025-01-08,2382.8,Completed,NetBanking
TXN107074,9795,2025-05-04,1253.14,Completed,UPI
TXN107075,1581,2025-04-26,1152.21,Completed,NetBanking
TXN107076,1132,2025-02-27,4039.8,Completed,Card
TXN107077,3838,2025-02-04,392.14,Pending,Card
TXN107078,4385,2025-03-14,3208.4,Pending,NetBanking
TXN107079,4770,2025-04-25,3218.67,Completed,NetBanking
TXN107080,3268,2025-01-13,953.15,Completed,Card
TXN107081,1975,2025-02-08,3539.32,Completed,Wallet
TXN107082,8605,2025-03-25,3541.76,Completed,Card
TXN107083,8213,2025-01-21,1782.65,Completed,Wallet
TXN107084,3835,2025-02-16,2442.71,Completed,Card
TXN107085,3738,2025-01-02,4172.18,Completed,NetBanking
TXN107086,5134,2025-02-13,2639.61,Processed,NetBanking
TXN107087,7833,2025-01-30,3109.88,Completed,Card
TXN107088,9353,2025-05-08,2093.21,Completed,Wallet
TXN107089,2909,2025-02-24,790.52,Completed,Wallet
TXN107090,2963,2025-02-09,4990.43,Pending,Wallet
TXN107091,6153,2025-04-07,2681.11,Completed,NetBanking
TXN107092,1966,2025-04-02,1715.41,Processed,UPI
TXN107093,1889,2025-01-24,3583.25,Completed,NetBanking
TXN107094,4061,2025-06-19,3123.07,Processed,Wallet
TXN107095,7461,2025-01-28,1202.9,Completed,NetBanking
TXN107096,7166,2025-04-27,4390.78,Completed,Card
TXN107097,7967,2025-04-15,400.97,Completed,NetBanking
TXN107098,9101,2025-04-03,3048.21,Processed,Card
TXN107099,8379,2025-04-08,2415.55,Completed,NetBanking
TXN107100,8280,2025-06-28,1625.08,Completed,NetBanking
TXN107101,2067,2025-05-30,4140.58,Pending,NetBanking
TXN107102,5223,2025-03-30,3298.57,Completed,Wallet
TXN107103,5607,2025-03-19,3809.52,Processed,Card
TXN107104,4985,2025-03-15,2102.56,Completed,NetBanking
TXN107105,4179,2025-05-16,4714.87,Completed,Wallet
TXN107106,5538,2025-01-14,1756.38,Completed,NetBanking
TXN107107,3362,2025-02-14,2678.67,Completed,UPI
TXN107108,3224,2025-02-07,4671.57,Pending,Card
TXN107109,7371,2025-06-09,461.79,Completed,Wallet
TXN107110,2726,2025-03-03,588.61,Completed,Card
TXN107111,6791,2025-04-06,4971.23,Completed,Wallet
TXN107112,9073,2025-03-08,4858.39,Completed,Wallet
TXN107113,9458,2025-03-02,3869.92,Completed,NetBanking
TXN107114,8013,2025-01-13,2446.73,Completed,NetBanking
TXN107115,1837,2025-04-29,2555.0,Completed,UPI
TXN107116,5584,2025-03-28,1323.2,Processed,Wallet
TXN107117,1686,2025-03-24,2192.02,Completed,Card
TXN107118,1356,2025-03-21,2185.18,Processed,Wallet
TXN107119,5647,2025-02-16,228.65,Processed,UPI
TXN107120,5418,2025-04-21,2293.13,Pending,Card
TXN107121,7642,2025-04-24,2424.98,Completed,UPI
TXN107122,4391,2025-02-23,3345.63,Processed,NetBanking
TXN107123,5357,2025-03-12,2606.44,Completed,Card
TXN107124,5879,2025-06-29,4315.33,Completed,Wallet
TXN107125,6319,2025-03-13,1869.43,Processed,Card
TXN107126,3739,2025-01-25,2078.1,Completed,NetBanking
TXN107127,5784,2025-01-23,2878.84,Completed,Card
TXN107128,1877,2025-06-07,1053.48,Completed,NetBanking
TXN107129,3870,2025-01-11,1997.82,Completed,NetBanking
TXN107130,1292,2025-06-12,3446.53,Completed,UPI
TXN107131,9728,2025-01-27,2088.45,Processed,NetBanking
TXN107132,3686,2025-04-27,4537.75,Completed,Wallet
TXN107133,1233,2025-03-08,3095.74,Completed,Card
TXN107134,3374,2025-02-16,811.15,Completed,Card
TXN107135,3272,2025-06-27,2462.85,Completed,Wallet
TXN107136,1966,2025-01-08,3835.65,Completed,Card
TXN107137,1889,2025-03-18,3234.56,Completed,NetBanking
TXN107138,4863,2025-06-19,4432.05,Completed,NetBanking
TXN107139,7154,2025-03-08,3762.42,Completed,Card
TXN107140,4400,2025-05-28,354.99,Completed,UPI
TXN107141,9226,2025-06-22,606.94,Completed,NetBanking
TXN107142,5542,2025-02-04,3266.26,Processed,Card
TXN107143,4523,2025-03-18,1230.12,Completed,Card
TXN107144,2763,2025-05-28,2959.78,Completed,Card
TXN107145,4291,2025-01-24,3971.48,Pending,Wallet
TXN107146,3488,2025-02-24,2905.81,Completed,Card
TXN107147,2558,2025-05-17,2106.67,Pending,Card
TXN107148,5690,2025-04-04,3249.04,Completed,Card
TXN107149,7121,2025-05-24,760.92,Completed,Card
TXN107150,3276,2025-02-27,3629.88,Completed,UPI
TXN107151,5439,2025-03-05,3500.27,Completed,Wallet
TXN107152,2103,2025-03-17,2596.3,Completed,Card
TXN107153,8520,2025-04-25,1430.13,Completed,Wallet
TXN107154,6409,2025-02-18,3997.94,Completed,Card
TXN107155,8869,2025-01-29,2577.22,Completed,NetBanking
TXN107156,3956,2025-04-28,342.93,Completed,Card
TXN107157,8710,2025-03-23,4597.13,Completed,Card
TXN107158,7017,2025-01-07,3850.2,Completed,UPI
TXN107159,4384,2025-03-18,2944.79,Completed,UPI
TXN107160,1028,2025-05-02,2212.29,Completed,UPI
TXN107161,9897,2025-03-10,4801.5,Pending,Wallet
TXN107162,8756,2025-03-31,3886.35,Processed,Wallet
TXN107163,7948,2025-01-02,2698.22,Completed,UPI
TXN107164,6755,2025-06-10,3283.11,Completed,Wallet
TXN107165,4602,2025-06-25,1439.71,Completed,Card
TXN107166,6062,2025-02-06,1018.79,Completed,UPI
TXN107167,9071,2025-03-30,1402.93,Processed,Card
TXN107168,8244,2025-05-07,1501.02,Completed,Card
TXN107169,7372,2025-04-13,3711.71,Completed,UPI
TXN107170,8105,2025-01-30,743.3,Processed,UPI
TXN107171,4581,2025-02-10,3899.06,Completed,UPI
TXN107172,3762,2025-01-04,2640.81,Completed,Card
TXN107173,1572,2025-03-24,1953.64,Pending,Card
TXN107174,8705,2025-04-21,1536.96,Completed,NetBanking
TXN107175,1614,2025-06-16,2590.34,Completed,Card
TXN107176,5050,2025-01-24,1621.72,Completed,UPI
TXN107177,1325,2025-02-19,2175.79,Completed,Wallet
TXN107178,4740,2025-02-06,3708.13,Completed,Card
TXN107179,1358,2025-01-25,3148.69,Processed,UPI
