Transaction_ID,Customer_ID,Transaction_Date,Amount,Tansaction_Status,Payment_Method
TXN101833,8574,2025-01-29,3157.05,Completed,NetBanking
TXN101834,2689,2025-01-23,2573.92,Completed,NetBanking
TXN101835,4267,2025-03-26,3404.62,Completed,Card
TXN101836,5406,2025-06-08,1223.81,Completed,Wallet
TXN101837,9453,2025-04-06,1652.04,Completed,UPI
TXN101838,2442,2025-03-12,1495.87,Completed,UPI
TXN101839,9597,2025-05-31,3998.38,Completed,Card
TXN101840,5437,2025-01-08,897.59,Completed,UPI
TXN101841,6435,2025-03-17,3061.94,Processed,Card
TXN101842,9435,2025-04-10,304.21,Completed,Wallet
TXN101843,5107,2025-01-16,2770.16,Completed,NetBanking
TXN101844,1560,2025-06-03,366.37,Completed,Wallet
TXN101845,9785,2025-06-06,920.59,Completed,UPI
TXN101846,6548,2025-04-03,609.48,Completed,NetBanking
TXN101847,2826,2025-01-06,1766.29,Completed,UPI
TXN101848,8629,2025-02-06,1751.47,Pending,Card
TXN101849,9325,2025-06-10,4140.78,Pending,UPI
TXN101850,4138,2025-04-05,1167.15,Processed,UPI
TXN101851,8693,2025-06-23,477.61,Completed,NetBanking
TXN101852,9264,2025-03-02,3037.38,Processed,NetBanking
TXN101853,8842,2025-06-18,3452.88,Completed,UPI
TXN101854,7721,2025-01-18,1509.38,Completed,NetBanking
TXN101855,8002,2025-04-21,3033.93,Processed,Wallet
TXN101856,5225,2025-04-05,3891.48,Processed,Wallet
TXN101857,3978,2025-01-16,1770.39,Processed,Card
TXN101858,8373,2025-04-14,2650.50,Completed,UPI
TXN101859,6907,2025-06-28,775.83,Completed,NetBanking
TXN101860,7097,2025-06-14,167.05,Processed,Wallet
TXN101861,6656,2025-01-14,4907.77,Completed,Wallet
TXN101862,9984,2025-04-13,1533.67,Pending,NetBanking
TXN101863,5259,2025-03-09,1430.57,Completed,UPI
TXN101864,9286,2025-01-30,4867.56,Pending,NetBanking
TXN101865,6901,2025-03-01,3654.76,Completed,Card
TXN101866,5917,2025-02-22,2947.22,Completed,Card
TXN101867,9429,2025-06-13,3511.65,Processed,Wallet
TXN101868,3530,2025-06-07,3564.14,Completed,Card
TXN101869,2960,2025-03-05,3828.51,Completed,UPI
TXN101870,8045,2025-01-14,382.59,Pending,Wallet
TXN101871,2048,2025-01-23,2093.52,Completed,NetBanking
TXN101872,6772,2025-06-25,1510.90,Completed,Card
TXN101873,3529,2025-06-05,399.32,Completed,UPI
TXN101874,3964,2025-05-02,2092.37,Completed,UPI
TXN101875,8137,2025-01-07,3100.06,Completed,Wallet
TXN101876,1963,2025-06-19,933.56,Processed,NetBanking
TXN101877,1536,2025-01-10,1559.88,Completed,NetBanking
TXN101878,8340,2025-06-21,3213.90,Processed,Wallet
TXN101879,8179,2025-04-12,2917.66,Completed,Wallet
TXN101880,8967,2025-01-13,4350.49,Completed,Wallet
TXN101881,9734,2025-06-10,3966.59,Completed,NetBanking
TXN101882,1845,2025-06-09,4829.77,Completed,UPI
TXN101883,6777,2025-05-07,3006.11,Processed,NetBanking
TXN101884,4036,2025-02-17,3507.41,Completed,Card
TXN101885,6947,2025-01-05,4309.51,Completed,NetBanking
TXN101886,3494,2025-03-02,4207.96,Pending,NetBanking
TXN101887,3719,2025-05-02,3607.67,Pending,Card
TXN101888,2884,2025-03-31,2526.27,Processed,Wallet
TXN101889,5349,2025-04-13,1402.37,Completed,Card
TXN101890,6179,2025-03-31,4392.22,Completed,Wallet
TXN101891,7610,2025-01-03,3894.44,Completed,Card
TXN101892,7430,2025-01-24,4197.64,Completed,Card
TXN101893,8154,2025-04-27,746.91,Completed,Wallet
TXN101894,7488,2025-04-08,1608.32,Completed,Card
TXN101895,5737,2025-06-11,2153.18,Completed,UPI
TXN101896,7525,2025-03-25,4199.84,Completed,Card
TXN101897,4850,2025-04-29,4469.79,Completed,NetBanking
TXN101898,1689,2025-02-11,1460.22,Processed,Wallet
TXN101899,6175,2025-05-28,3447.82,Completed,Wallet
TXN101900,9648,2025-02-10,435.18,Processed,Wallet
TXN101901,6078,2025-03-23,2077.39,Processed,UPI
TXN101902,6448,2025-04-12,2459.01,Completed,NetBanking
TXN101903,2179,2025-05-28,3839.88,Completed,Card
TXN101904,7406,2025-01-06,4465.26,Completed,NetBanking
TXN101905,9591,2025-05-02,1719.55,Pending,Wallet
TXN101906,7907,2025-06-19,2662.31,Completed,NetBanking
TXN101907,9800,2025-01-25,3254.87,Completed,Wallet
TXN101908,2638,2025-02-10,1677.00,Completed,Wallet
TXN101909,6671,2025-06-18,4928.41,Completed,UPI
TXN101910,7928,2025-01-03,4385.08,Processed,Wallet
TXN101911,2382,2025-04-18,1517.19,Pending,NetBanking
TXN101912,2403,2025-06-20,2564.33,Completed,UPI
TXN101913,4292,2025-06-23,1192.66,Completed,NetBanking
TXN101914,1419,2025-02-26,2596.79,Completed,NetBanking
TXN101915,5517,2025-03-24,3432.50,Processed,Card
TXN101916,4302,2025-03-15,473.33,Completed,NetBanking
TXN101917,8857,2025-06-28,4357.08,Processed,UPI
TXN101918,8870,2025-05-13,2989.04,Completed,Card
TXN101919,6693,2025-03-27,4948.53,Completed,Wallet
TXN101920,1767,2025-04-07,176.68,Completed,Card
TXN101921,3044,2025-01-15,4165.92,Completed,Card
TXN101922,2549,2025-03-29,3970.22,Processed,Card
TXN101923,7140,2025-04-04,707.62,Completed,Card
TXN101924,4716,2025-05-06,1709.76,Processed,NetBanking
TXN101925,5481,2025-04-10,4429.74,Processed,Card
TXN101926,8898,2025-02-08,2616.35,Pending,NetBanking
TXN101927,7548,2025-03-20,2036.34,Completed,NetBanking
TXN101928,3293,2025-06-15,4532.21,Completed,Wallet
TXN101929,5837,2025-02-08,512.06,Completed,NetBanking
TXN101930,8758,2025-02-21,2391.96,Processed,UPI
TXN101931,7793,2025-05-11,3279.25,Completed,Wallet
TXN101932,8638,2025-06-06,3062.28,Completed,Wallet
TXN101933,8993,2025-05-06,1358.17,Processed,NetBanking
TXN101934,7007,2025-06-08,2838.40,Completed,NetBanking
TXN101935,6542,2025-03-07,3557.38,Completed,Card
TXN101936,7356,2025-02-14,2945.18,Completed,NetBanking
TXN101937,9433,2025-01-22,3438.09,Processed,Card
TXN101938,8380,2025-03-24,1317.59,Completed,UPI
TXN101939,3385,2025-05-18,4172.60,Processed,Wallet
TXN101940,5268,2025-05-29,2275.96,Completed,Wallet
TXN101941,1671,2025-01-17,4936.76,Pending,NetBanking
TXN101942,1163,2025-03-08,165.26,Completed,Wallet
TXN101943,9656,2025-01-07,1932.56,Completed,Wallet
TXN101944,5592,2025-04-11,943.35,Pending,UPI
TXN101945,5795,2025-02-05,2800.27,Completed,Wallet
TXN101946,5798,2025-03-08,1253.87,Completed,Card
TXN101947,7036,2025-03-18,3700.52,Completed,Wallet
TXN101948,3355,2025-06-07,4415.24,Completed,Card
TXN101949,6887,2025-03-28,1093.88,Completed,Card
TXN101950,8961,2025-06-06,845.35,Completed,Card
TXN101951,6827,2025-03-13,4383.02,Completed,Card
TXN101952,9737,2025-06-10,1838.30,Completed,UPI
TXN101953,5719,2025-02-28,2201.19,Completed,UPI
TXN101954,1593,2025-01-20,1143.80,Pending,Wallet
TXN101955,5839,2025-06-06,2155.31,Completed,UPI
TXN101956,8394,2025-05-09,1194.94,Completed,Card
TXN101957,4493,2025-06-11,3346.34,Completed,UPI
TXN101958,7164,2025-06-21,2519.44,Completed,NetBanking
TXN101959,3672,2025-04-19,3950.90,Processed,NetBanking
TXN101960,5200,2025-01-14,1598.00,Completed,UPI
TXN101961,1016,2025-06-14,2552.70,Completed,NetBanking
TXN101962,4191,2025-06-12,1334.64,Completed,Wallet
TXN101963,1392,2025-01-24,4675.65,Completed,NetBanking
TXN101964,9616,2025-04-20,2633.58,Completed,Wallet
TXN101965,7272,2025-05-14,908.64,Completed,UPI
TXN101966,1571,2025-02-07,1400.19,Completed,Card
TXN101967,4631,2025-05-09,460.36,Completed,UPI
TXN101968,7172,2025-02-10,187.69,Completed,Wallet
TXN101969,8177,2025-01-31,2653.31,Completed,NetBanking
TXN101970,9433,2025-02-05,1718.76,Completed,UPI
TXN101971,4897,2025-04-15,4820.68,Completed,UPI
TXN101972,9123,2025-04-19,898.09,Completed,UPI
TXN101973,3279,2025-01-31,3979.87,Completed,Wallet
TXN101974,9980,2025-06-06,1614.06,Completed,NetBanking
TXN101975,8451,2025-04-23,1156.51,Pending,UPI
TXN101976,9906,2025-05-11,4849.70,Completed,Card
TXN101977,1775,2025-03-02,4022.75,Completed,Wallet
TXN101978,7869,2025-01-06,3171.57,Processed,Wallet
TXN101979,3247,2025-01-20,3500.75,Processed,NetBanking
TXN101980,8088,2025-04-21,4957.34,Completed,Card
TXN101981,1078,2025-03-02,2986.38,Completed,UPI
TXN101982,9080,2025-06-23,554.41,Completed,NetBanking
TXN101983,8099,2025-05-21,371.09,Processed,Wallet
TXN101984,4926,2025-01-23,3349.70,Processed,Card
TXN101985,8340,2025-03-20,3305.13,Completed,UPI
TXN101986,8083,2025-01-31,3753.46,Completed,Wallet
TXN101987,7230,2025-01-04,588.45,Completed,UPI
TXN101988,5940,2025-04-28,4727.27,Completed,NetBanking
TXN101989,4271,2025-03-07,2778.23,Completed,Card
TXN101990,4456,2025-05-24,3265.30,Pending,NetBanking
TXN101991,8788,2025-04-25,222.52,Processed,UPI
TXN101992,9599,2025-01-31,4806.82,Completed,UPI
TXN101993,8650,2025-06-25,2834.83,Completed,Wallet
TXN101994,3711,2025-05-03,2838.65,Completed,Card
TXN101995,2668,2025-02-12,4720.60,Processed,Card
TXN101996,1147,2025-01-04,4650.28,Completed,UPI
TXN101997,7420,2025-02-17,1140.48,Completed,UPI
TXN101998,1365,2025-06-05,4658.94,Completed,UPI
TXN101999,5531,2025-05-24,3696.28,Completed,Wallet
TXN102000,6330,2025-03-30,143.56,Completed,UPI
TXN102001,6510,2025-05-06,1237.22,Completed,Card
TXN102002,9754,2025-03-18,2094.25,Pending,Card
TXN102003,9964,2025-06-07,2934.97,Completed,Wallet
TXN102004,7493,2025-03-06,3521.58,Completed,Card
TXN102005,6439,2025-03-10,1090.54,Completed,Wallet
TXN102006,7511,2025-01-14,4191.67,Completed,NetBanking
TXN102007,8504,2025-03-16,4236.29,Completed,UPI
TXN102008,2246,2025-06-11,3193.24,Completed,UPI
TXN102009,4839,2025-01-29,4609.41,Pending,Card
TXN102010,9551,2025-03-20,4074.26,Completed,UPI
TXN102011,3376,2025-06-02,1147.04,Completed,Card
TXN102012,4009,2025-04-04,4003.45,Pending,UPI
TXN102013,2827,2025-03-07,4768.35,Completed,Wallet
TXN102014,7979,2025-04-25,731.15,Completed,UPI
TXN102015,9569,2025-02-09,4894.55,Completed,Wallet
TXN102016,5285,2025-05-23,173.71,Processed,UPI
TXN102017,7910,2025-02-01,2634.73,Completed,Wallet
TXN102018,9561,2025-01-20,3880.77,Completed,Wallet
TXN102019,3196,2025-02-22,3962.67,Processed,NetBanking
TXN102020,4747,2025-02-18,3686.63,Completed,Card
TXN102021,9843,2025-03-30,2670.29,Completed,UPI
TXN102022,6978,2025-03-23,3272.27,Completed,UPI
TXN102023,6607,2025-01-01,3514.66,Completed,Card
TXN102024,1769,2025-06-16,2497.97,Completed,Wallet
TXN102025,1780,2025-03-02,2998.64,Completed,NetBanking
TXN102026,7303,2025-05-10,4239.52,Completed,Card
TXN102027,4983,2025-04-04,1598.75,Processed,UPI
TXN102028,9714,2025-01-17,2639.87,Completed,Card
TXN102029,1521,2025-06-06,91.97,Completed,NetBanking
TXN102030,8569,2025-04-27,3452.81,Completed,NetBanking
TXN102031,6784,2025-04-16,1017.16,Completed,Wallet
TXN102032,5583,2025-05-12,2430.96,Completed,UPI
TXN102033,6946,2025-03-26,1090.52,Completed,UPI
TXN102034,5941,2025-02-12,166.49,Processed,Wallet
TXN102035,7267,2025-03-17,2441.94,Processed,Wallet
TXN102036,8128,2025-05-20,2152.93,Completed,Card
TXN102037,3461,2025-02-19,2154.49,Completed,Card
TXN102038,1685,2025-03-02,1083.59,Completed,Card
TXN102039,3160,2025-04-14,4738.66,Completed,Card
TXN102040,8031,2025-02-20,67.36,Completed,Wallet
TXN102041,6341,2025-03-18,4463.15,Completed,NetBanking
TXN102042,1038,2025-04-08,3697.66,Completed,NetBanking
TXN102043,5875,2025-03-24,901.76,Completed,Card
TXN102044,2256,2025-03-19,2387.35,Completed,Card
TXN102045,8697,2025-01-05,4944.81,Completed,Wallet
TXN102046,3196,2025-06-05,3236.31,Completed,Card
TXN102047,8165,2025-05-18,680.51,Processed,UPI
TXN102048,1301,2025-03-29,2315.33,Completed,NetBanking
TXN102049,8527,2025-06-29,2367.61,Completed,Card
TXN102050,7381,2025-01-17,4021.20,Completed,Card
TXN102051,1646,2025-03-06,4585.01,Completed,NetBanking
TXN102052,9789,2025-05-04,457.10,Completed,NetBanking
TXN102053,9853,2025-01-21,1604.48,Completed,UPI
TXN102054,5330,2025-04-21,1527.27,Pending,UPI
TXN102055,8003,2025-06-26,4980.44,Completed,Wallet
TXN102056,4537,2025-04-17,2818.17,Completed,UPI
TXN102057,5558,2025-01-22,4405.17,Completed,UPI
TXN102058,7579,2025-03-10,2158.86,Completed,Card
TXN102059,9474,2025-02-05,3627.48,Completed,Card
TXN102060,5082,2025-05-29,1468.60,Completed,UPI
TXN102061,5183,2025-03-14,4563.34,Completed,Wallet
TXN102062,9652,2025-04-01,2302.97,Completed,Wallet
TXN102063,4754,2025-06-25,4028.44,Completed,NetBanking
TXN102064,2724,2025-05-06,1316.29,Completed,UPI
TXN102065,2376,2025-05-26,3483.34,Completed,NetBanking
TXN102066,9706,2025-04-09,2055.53,Processed,UPI
TXN102067,9894,2025-01-15,205.63,Completed,UPI
TXN102068,2653,2025-02-13,2094.39,Completed,Card
TXN102069,3066,2025-06-22,2772.61,Completed,UPI
TXN102070,1022,2025-04-07,801.22,Pending,Card
TXN102071,3460,2025-02-05,960.37,Completed,Wallet
TXN102072,6926,2025-06-17,2351.07,Completed,Wallet
TXN102073,7251,2025-06-28,1746.51,Completed,UPI
TXN102074,8295,2025-01-30,2231.67,Completed,Wallet
TXN102075,4300,2025-01-26,2331.09,Pending,UPI
TXN102076,7279,2025-03-26,743.38,Pending,NetBanking
TXN102077,9553,2025-04-11,946.91,Completed,Wallet
TXN102078,8353,2025-05-01,4248.42,Completed,UPI
TXN102079,4727,2025-01-31,855.46,Completed,NetBanking
TXN102080,7272,2025-01-17,3346.28,Processed,NetBanking
TXN102081,6995,2025-04-08,2121.71,Completed,UPI
TXN102082,1514,2025-05-06,4842.77,Completed,Wallet
TXN102083,1448,2025-01-24,377.22,Completed,Wallet
TXN102084,7019,2025-05-02,4160.42,Completed,UPI
TXN102085,6343,2025-05-12,2482.67,Completed,Card
TXN102086,9033,2025-05-17,76.49,Completed,Wallet
TXN102087,3520,2025-05-10,1355.12,Completed,Wallet
TXN102088,4081,2025-06-12,2068.10,Completed,Wallet
TXN102089,2428,2025-05-03,1605.26,Completed,UPI
TXN102090,4967,2025-02-07,1844.12,Completed,UPI
TXN102091,7445,2025-06-22,4587.53,Completed,UPI
TXN102092,3159,2025-05-23,1836.62,Processed,NetBanking
TXN102093,6132,2025-06-19,2123.21,Processed,Wallet
TXN102094,3547,2025-05-11,3817.60,Processed,Card
TXN102095,3979,2025-06-08,3979.48,Completed,Wallet
TXN102096,3649,2025-06-29,466.24,Processed,NetBanking
TXN102097,9505,2025-06-18,3535.15,Completed,Wallet
TXN102098,4083,2025-02-26,2438.73,Processed,UPI
TXN102099,2037,2025-02-11,712.58,Completed,Wallet
TXN102100,4489,2025-02-22,1360.32,Completed,Card
TXN102101,8604,2025-04-29,272.93,Completed,Wallet
TXN102102,8544,2025-05-01,1833.17,Pending,UPI
TXN102103,3634,2025-02-25,1314.26,Completed,Wallet
TXN102104,4983,2025-03-28,1941.41,Processed,UPI
TXN102105,2778,2025-03-17,2922.69,Completed,NetBanking
TXN102106,8902,2025-03-26,3675.08,Completed,NetBanking
TXN102107,6110,2025-03-26,3046.49,Pending,NetBanking
TXN102108,6189,2025-06-09,3407.97,Completed,Wallet
TXN102109,8378,2025-03-22,4334.91,Completed,Wallet
TXN102110,2124,2025-06-14,4375.43,Pending,NetBanking
TXN102111,1697,2025-01-08,4310.56,Pending,NetBanking
TXN102112,3179,2025-01-11,808.19,Completed,UPI
TXN102113,6251,2025-05-18,1292.79,Pending,UPI
TXN102114,2929,2025-04-25,2536.51,Completed,Card
TXN102115,2013,2025-03-22,1825.76,Completed,UPI
TXN102116,1226,2025-03-28,701.76,Completed,Wallet
TXN102117,8321,2025-02-11,1474.36,Completed,NetBanking
TXN102118,2828,2025-02-06,4878.37,Completed,Card
TXN102119,8909,2025-04-02,1767.29,Completed,NetBanking
TXN102120,6588,2025-03-26,2123.62,Completed,NetBanking
TXN102121,3023,2025-02-28,81.69,Completed,NetBanking
TXN102122,5966,2025-06-01,3611.10,Completed,Wallet
TXN102123,6891,2025-06-05,2097.07,Completed,UPI
TXN102124,2080,2025-02-06,560.54,Completed,UPI
TXN102125,6036,2025-01-21,4844.36,Completed,UPI
TXN102126,3563,2025-06-10,3898.29,Completed,Wallet
TXN102127,4292,2025-05-10,3644.44,Completed,UPI
TXN102128,4586,2025-03-24,4791.47,Completed,NetBanking
TXN102129,5431,2025-06-05,2067.03,Processed,Wallet
TXN102130,7841,2025-05-23,3606.74,Completed,Card
TXN102131,7643,2025-01-01,1070.73,Completed,UPI
TXN102132,4959,2025-04-17,3500.75,Completed,Wallet
TXN102133,1161,2025-01-28,119.69,Completed,Card
TXN102134,1593,2025-02-19,675.21,Completed,NetBanking
TXN102135,4390,2025-02-04,2155.03,Pending,NetBanking
TXN102136,6997,2025-06-05,109.86,Completed,Card
TXN102137,7354,2025-05-17,2336.73,Completed,NetBanking
TXN102138,1663,2025-06-01,2637.82,Completed,Wallet
TXN102139,1541,2025-05-12,3126.95,Completed,UPI
TXN102140,6433,2025-02-10,546.91,Completed,NetBanking
TXN102141,6093,2025-03-08,946.01,Completed,Wallet
TXN102142,1867,2025-02-17,3085.75,Pending,UPI
TXN102143,9623,2025-03-27,3308.03,Completed,Wallet
TXN102144,6469,2025-02-27,178.21,Processed,NetBanking
TXN102145,7256,2025-02-08,2724.82,Completed,Wallet
TXN102146,2169,2025-01-25,3935.66,Completed,UPI
TXN102147,1830,2025-03-01,392.05,Completed,Card
TXN102148,2651,2025-04-27,2095.21,Pending,NetBanking
TXN102149,2136,2025-03-27,1666.23,Completed,NetBanking
TXN102150,3810,2025-04-24,4572.64,Completed,UPI
TXN102151,9667,2025-06-24,969.72,Completed,Wallet
TXN102152,2019,2025-03-25,1625.88,Completed,UPI
TXN102153,6237,2025-06-04,4497.30,Pending,Card
TXN102154,2283,2025-05-04,1686.73,Completed,UPI
TXN102155,1659,2025-04-21,2680.17,Completed,Card
TXN102156,3010,2025-02-11,213.52,Pending,NetBanking
TXN102157,9590,2025-02-21,4925.27,Completed,UPI
TXN102158,2733,2025-02-17,4133.49,Processed,UPI
TXN102159,3125,2025-02-01,3190.28,Completed,NetBanking
TXN102160,3171,2025-06-01,350.74,Completed,Card
TXN102161,9266,2025-05-11,420.61,Completed,Card
TXN102162,4471,2025-04-28,2747.62,Completed,Wallet
TXN102163,6624,2025-06-04,1461.07,Pending,UPI
TXN102164,9691,2025-06-17,3132.81,Completed,Wallet
TXN102165,9329,2025-01-23,3011.05,Completed,NetBanking
TXN102166,3097,2025-05-15,4201.32,Completed,UPI
TXN102167,6068,2025-05-07,1442.82,Processed,Card
TXN102168,7397,2025-02-06,2910.42,Completed,Card
TXN102169,3757,2025-01-07,3897.95,Completed,Card
TXN102170,4920,2025-03-18,2479.33,Processed,NetBanking
TXN102171,9186,2025-03-23,4161.69,Completed,NetBanking
TXN102172,2900,2025-04-05,699.82,Pending,Wallet
TXN102173,3610,2025-01-22,3682.79,Completed,NetBanking
TXN102174,7900,2025-03-19,4717.76,Processed,NetBanking
TXN102175,2449,2025-03-23,1692.82,Completed,Wallet
TXN102176,9738,2025-05-25,1863.37,Processed,UPI
TXN102177,6017,2025-01-19,463.57,Completed,Wallet
TXN102178,8999,2025-04-05,3225.39,Completed,Card
TXN102179,7052,2025-02-08,2784.63,Completed,Card
TXN102180,3096,2025-04-27,249.71,Completed,UPI
TXN102181,9895,2025-02-05,3773.45,Processed,UPI
TXN102182,7404,2025-01-15,4154.96,Completed,UPI
TXN102183,4331,2025-06-06,4540.24,Completed,UPI
TXN102184,8462,2025-03-01,2751.38,Completed,UPI
TXN102185,6105,2025-06-17,2290.27,Completed,NetBanking
TXN102186,3978,2025-05-24,4386.88,Completed,UPI
TXN102187,3839,2025-06-10,2023.55,Completed,NetBanking
TXN102188,4384,2025-03-30,3294.44,Completed,Wallet
TXN102189,1685,2025-01-16,3096.04,Pending,Wallet
TXN102190,8531,2025-06-07,1892.20,Completed,UPI
TXN102191,5283,2025-04-08,480.11,Completed,UPI
TXN102192,8736,2025-04-14,156.01,Completed,Wallet
TXN102193,8710,2025-02-13,2169.78,Completed,NetBanking
TXN102194,2619,2025-06-15,2431.95,Pending,UPI
TXN102195,7868,2025-02-20,4122.26,Pending,UPI
TXN102196,2431,2025-01-18,2101.34,Completed,UPI
TXN102197,5713,2025-01-05,1441.74,Completed,Wallet
TXN102198,5998,2025-06-17,2337.38,Completed,UPI
TXN102199,1162,2025-01-06,1228.05,Completed,Wallet
TXN102200,2974,2025-03-17,502.24,Pending,UPI
TXN102201,4291,2025-04-25,609.56,Completed,Wallet
TXN102202,9461,2025-01-12,1629.81,Completed,NetBanking
TXN102203,1631,2025-01-12,112.75,Processed,UPI
TXN102204,1905,2025-03-14,1140.01,Completed,NetBanking
TXN102205,3014,2025-04-16,3948.24,Pending,Wallet
TXN102206,8896,2025-05-30,1211.36,Completed,Wallet
TXN102207,1204,2025-02-18,598.11,Completed,UPI
TXN102208,1581,2025-06-27,4747.95,Completed,NetBanking
TXN102209,6675,2025-01-04,3131.23,Pending,Wallet
TXN102210,6347,2025-06-27,347.13,Pending,NetBanking
TXN102211,3643,2025-01-03,358.11,Completed,Wallet
TXN102212,9017,2025-05-24,3080.00,Completed,NetBanking
TXN102213,3297,2025-01-14,2723.64,Pending,Wallet
TXN102214,1874,2025-03-05,388.46,Processed,Wallet
TXN102215,6560,2025-04-30,1160.36,Pending,NetBanking
TXN102216,1689,2025-06-18,4648.76,Completed,Card
TXN102217,5000,2025-03-09,2881.45,Processed,Card
TXN102218,1671,2025-02-28,2229.61,Completed,UPI
TXN102219,8927,2025-05-10,1288.27,Completed,UPI
TXN102220,2171,2025-04-29,711.81,Completed,Card
TXN102221,6591,2025-01-10,2043.03,Processed,Wallet
TXN102222,7342,2025-03-16,4615.71,Processed,Wallet
TXN102223,2449,2025-03-31,291.12,Completed,Card
TXN102224,3539,2025-04-11,4955.35,Completed,NetBanking
TXN102225,4959,2025-06-03,1078.67,Completed,NetBanking
TXN102226,7285,2025-05-12,2073.40,Pending,Wallet
TXN102227,6432,2025-01-28,273.00,Completed,NetBanking
TXN102228,5260,2025-05-10,2944.67,Processed,NetBanking
TXN102229,3361,2025-03-07,2443.60,Completed,UPI
TXN102230,7164,2025-05-24,3350.20,Completed,NetBanking
TXN102231,4670,2025-05-04,2736.26,Completed,UPI
TXN102232,2753,2025-02-26,2020.98,Completed,Card
TXN102233,9100,2025-05-31,3701.90,Completed,Card
TXN102234,2938,2025-05-31,173.85,Completed,Wallet
TXN102235,9562,2025-01-21,2728.09,Completed,NetBanking
TXN102236,6976,2025-04-13,613.69,Completed,Wallet
TXN102237,7588,2025-06-02,2208.24,Completed,NetBanking
TXN102238,9616,2025-02-27,3966.07,Completed,Wallet
TXN102239,7304,2025-02-06,755.18,Completed,Wallet
TXN102240,8345,2025-06-26,4682.26,Completed,UPI
TXN102241,8875,2025-05-23,4448.10,Completed,UPI
TXN102242,7633,2025-06-05,2103.78,Completed,NetBanking
TXN102243,1597,2025-05-12,79.58,Pending,Card
TXN102244,4062,2025-02-16,3959.24,Pending,Wallet
TXN102245,3336,2025-06-27,4410.43,Completed,Wallet
TXN102246,1572,2025-04-13,914.95,Completed,NetBanking
TXN102247,8521,2025-03-13,4585.15,Pending,Card
TXN102248,7171,2025-06-20,4574.78,Completed,Card
TXN102249,8097,2025-03-30,2382.89,Completed,Wallet
TXN102250,3090,2025-02-27,4000.27,Completed,NetBanking
